query_id,user_query,language,intent,record_id,service_name,department,category,record_type,description,eligibility,benefits,documents_required,application_process,service_charge,apply_url,official_url
Q1051,இந்த Scheme for Meritorious Students to Pursue Higher Secondary Education in the Best Schools of Tamil Nadu பற்றி தகவல் வேண்டும்,Tamil,information_request,sfmstn,Scheme for Meritorious Students to Pursue Higher Secondary Education in the Best Schools of Tamil Nadu,Backward Classes Most Backward Classes and Minorities Welfare Department,Education & Learning,Tamil_Nadu_scheme,"The scheme provides financial assistance to the top 10 students from each district (based on 10th-grade public exam results) who study in government high schools, enabling them to pursue higher secondary education in select private schools of their choice across Tamil Nadu.","- The beneficiary should be a student. - The beneficiary should be a resident of Tamil Nadu. - The beneficiary should belong to the Backward Classes (BC)/ Most Backward Classes (MBC)/ Denotified Communities (DNC). - The beneficiary should have secured the highest marks in 10th Public examination. - The beneficiary should be among the Top 10 meritorious students from each district. - The beneficiary should be studying in Government/ Government Aided/ Private School. - The beneficiary&amp;#39;s parental annual income should not exceed ₹1,00,000/-.",- **Financial Assistance:** Full financial assistance for pursuing higher secondary education in reputed private schools.,"Proof of identity (Aadhar card or any other document as directed by the authority). Caste certificate (BC/MBC/DNC). 10th Grade Marksheet. Proof of Income (parental annual income should be less than ₹1,00,000/-). Any other documents (if required).","[Offline] Step 1: The interested applicant should collect the application form from their concerned educational institution. Step 2: In the application form, fill in all the mandatory fields, paste the passport-sized photograph (signed across, if required), and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the institution. Step 4: Request a receipt or acknowledgment from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://www.tn.gov.in/scheme/data_view/27514,https://www.myscheme.gov.in/schemes/sfmstn
Q1059,Scheme of Awarding Porkizhi to the Indigent Kalaimamani Awardee Artists ku eligibility enna?,Tanglish,eligibility_query,soapttikaa,Scheme of Awarding Porkizhi to the Indigent Kalaimamani Awardee Artists,Art and Culture Department,"Skills & Employment, Sports & Culture, Social welfare & Empowerment",Tamil_Nadu_scheme,"""Scheme of Awarding Porkizhi to the Indigent Kalaimamani Awardee Artists"" was launched by the Art and Culture Department, Government of Tamil Nadu. The artists who have already received the Kalaimamani Award and who are presently in indigent circumstances are awarded ₹15,000/-.","1. The applicant should be an artist. 1. The applicant should have received the Kalaimamani Award. 1. The applicant should be living under indigent circumstances. 1. The age of the applicant should be 58 years or above. 1. The annual income of the applicant should not exceed ₹12,000/-.","Financial Assistance of ₹15,000/-.","Age Proof/Certificate. Income Certificate. Proof of Receiving the Kalaimamani Award. Any other documents, if required.","[Offline] The advertisement from the Manram is published in the newspapers.Step 1: The interested applicant should visit (during office hours) the office of the Manram and request the hard copy of the prescribed format of the application form from the staff exclusively entrusted to issue and collect filled-in applications. Step 2: In the application form, fill in all the mandatory fields, and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the Member Secretary, Tamil Nadu Eyal Isai Nataka Manram, Ponni, 31, P.S. Kumarasamy Raja Salai, Chennai-600 028. Step 4: Request a receipt or acknowledgement from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://www.tn.gov.in/rti/proactive/inftour/handbook_artculture.pdf,https://www.myscheme.gov.in/schemes/soapttikaa
Q1067,Scheme of Conferring ‘Kalaimamani’ Award epdi apply panradhu?,Tanglish,application_help,socka-tn,Scheme of Conferring ‘Kalaimamani’ Award,Art and Culture Department,"Skills & Employment, Sports & Culture",Tamil_Nadu_scheme,"The ""Scheme of Conferring ‘Kalaimamani’ Award - Tamil Nadu"" was launched by the Art & Culture Dept. Tamil Nadu. The awards felicitate the famous artists who are serving in a commendable manner in the fields of Eyal, Isai, Natakam, Natyam, Cinema, Isai Natakam, Folk arts, Television & related arts.","1. The applicant should be an Artist. 1. The artist should be popular and famous. 1. The artist should have professionally rendered yeomen services for the enrichment of the traditional arts. 1. The artist&#39;s performance should have had lasting contribution, popularity, and merit in the art disciplines of Tamil Literature, Music, Bharathanatyam, Drama, Film, Folk arts, Painting, Sculptures, Vigadam, etc. 1. An artist who is popular in various art disciplines can be conferred the Kalaimamani Award for one discipline only. 1. If more than one artist is jointly engaged in artistic pursuit in any of the art disciplines, the award will be given to them jointly. **NOTE 1:** This award is conferred regardless of caste, religion, race and age. **NOTE 2:** Individual works of art or a single achievement will not be considered for conferring this award. <br>","The artist is provided with an Investiture Gold Pendant of three Sovereign Ponnadai and a Citation. _*If the artist expires after the announcement of the award to him/her but before the investiture function, the award will be given to his/her dependent._","Bio-Data of the Artist. Proof of Achievements/Merits in the art disciplines of Tamil Literature, Music, Bharathanatyam, Drama, Film, Folk arts, Painting, Sculptures, Vigadam etc. Any other document, if required.","[Offline] The advertisement by the Manram is published in the newspapers.Step 1: The interested applicant should visit (during office hours) the office of the Manram and request the hard copy of the prescribed format of the application form from the staff exclusively entrusted to issue and collect filled-in applications. Step 2: In the application form, fill in all the mandatory fields, and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the Member Secretary, Tamil Nadu Eyal Isai Nataka Manram, Ponni, 31, P.S. Kumarasamy Raja Salai, Chennai-600 028. Step 4: Request a receipt or acknowledgement from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://www.tn.gov.in/rti/proactive/inftour/handbook_artculture.pdf,https://www.myscheme.gov.in/schemes/socka-tn
Q1075,What benefits are available under Scheme of Encouragement to Young Artists?,English,benefit_query,soetya,Scheme of Encouragement to Young Artists,Art and Culture Department,"Skills & Employment, Sports & Culture",Tamil_Nadu_scheme,"""Scheme of Encouragement to Young Artists"" was launched by the Art and Culture Department, Tamil Nadu aims to give a chance to talented young artists to perform in four programs through the successfully running Voluntary Cultural Organization & grant given to the artiste for performing the programs.","1. The applicant should be an artist. 1. The applicant should be a domicile of Tamil Nadu. 1. In the case of music artist, the age should be above 16 years and within 30 years. 1. In the case of Bharatanatyam artist, the age should be over 15 years and within 30 years. 1. The orchestra artists such as ghatam, ganjira, muharshingh, konnakkol are also eligible to apply. 1. The artist should participate in any one of the following performances: Vocal, Bharatanatyam, Kathakalakshepam, Veena, Violin (solo) Nadaswaram, Flute, Jalatharangam, Gottuvadhyam, Clarinet, Guitar, Mandolin, Saxophone.","Remuneration in the range of ₹5,000/- to ₹10,000/-.","Age Proof. Any other document, if required. Proof of Proficiency in Carnatic Style Art Form. Proof of individual performances in cultural programmes in art disciplines such as Vocal, Bharathanatyam, Kathakalakshepam, Veena, Violin (solo) Nadaswaram, Flute, Jalatharangam, Gottuvadhyam, Clarionet, Guitar, Mandolin, Saxophone, etc.","[Offline] Releasing the advertisement published by the Manram in the newspapers.Step 1: The interested applicant should visit (during office hours) the office of the Manram and request the hard copy of the prescribed format of the application form from the staff exclusively entrusted to issue and collect filled-in applications. Step 2: In the application form, fill in all the mandatory fields, and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the Member Secretary, Tamil Nadu Eyal Isai Nataka Manram, Ponni, 31, P.S. Kumarasamy Raja Salai, Chennai-600 028. Step 4: Request a receipt or acknowledgment from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable). NOTE: The artiste selected already in one art discipline can apply for another also.",,https://www.tn.gov.in/rti/proactive/inftour/handbook_artculture.pdf,https://www.myscheme.gov.in/schemes/soetya
Q1080,What benefits are available under Scheme of Extending Family Maintenance Grant to the Families of the Deceased Famous Artists?,English,benefit_query,soefmgttfotdfa,Scheme of Extending Family Maintenance Grant to the Families of the Deceased Famous Artists,Art and Culture Department,"Social welfare & Empowerment, Sports & Culture",Tamil_Nadu_scheme,"""Scheme of Extending Family Maintenance Grant to the Families of the Deceased Famous Artists"" was launched by the Art and Culture Department, Government of Tamil Nadu. The objective of the scheme is to provide a one-time maintenance grant of ₹25,000/- to the families of deceased famous artists.",1. The deceased should have been a famous artist in the art disciplines of music/ drama/ dance/ film/ folk arts. 1. The benefit of the scheme will be given only on the death of the famous artist. 1. The applicant should be the legal heir of the deceased.,"Financial Assistance of ₹25,000/-.",Passport-size Photo of Deceased Artist. Applicant Passport-size Photo. Deceased Artist's Original Death Certificate. Legal Heir Certificate. Income Certificate (from Thasildar). Genuine Artist Certificate (from Two Senior Artists or Cultural Organizations). Property Certificate (if Owned House or Land).,"[Offline] Step 1: The interested applicant should visit (during office hours) the office of the Manram and request the hard copy of the prescribed format of the application form from the staff exclusively entrusted to issue and collect filled-in applications. Step 2: In the application form, fill in all the mandatory fields, and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the Member Secretary, Tamil Nadu Eyal Isai Nataka Manram, Ponni, 31, P.S. Kumarasamy Raja Salai, Chennai - 600 028. Step 4: Request a receipt or acknowledgement from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://www.tn.gov.in/rti/proactive/inftour/handbook_artculture.pdf,https://www.myscheme.gov.in/schemes/soefmgttfotdfa
Q1090,What benefits are available under Scheme of Extending Financial Assistance to New Drama Productions?,English,benefit_query,soefatndp,Scheme of Extending Financial Assistance to New Drama Productions,Art and Culture Department,"Skills & Employment, Sports & Culture",Tamil_Nadu_scheme,"""Scheme of Extending Financial Assistance to New Drama Productions"" aims to encourage the dance-drama art forms and the artists involved in such arts. The scheme provides grants of ₹20,000/- for the production and staging of new Tamil dance dramas based on Tamil arts, literature and culture.","- The dramas should reflect the assistance of Tamil art forms, culture, civilization, tradition, society and history. - The drama should not be staged in advance. - The drama should not show caste, religious, or political animosity. - No additional dialogues or scenes should be added to the drama scripts without prior approval of the Manram. - The drama scripts should be selected by the Manram.","Financial Assistance of upto ₹20,000/-, based on the quality and sceneries of the social, historical, mythological, dramas selected by the expert committee, > **Number of Instalments** The financial assistance is provided in four instalments: - 30% as the first instalment, given after the selection of the drama by the expert committee. - 40% as the second instalment, provided three days before the conduct of the drama. - 20% as the third instalment, released on the day when the drama is staged. - 10% as the fourth instalment, disbursed after receiving the utilization certificate and certification from the Chartered Accountant. *The Mandram will bear the expenses towards the rent for the auditorium, sound and light, advertisement and invitation. *The expenses relating to the rehearsal of drama, remuneration to the actors, scenes and settings, etc., have to be borne by the drama institution receiving financial assistance.","3 Copies of Drama Scripts. No-Objection Certificate for the Dialogues or Scenes in the Drama, issued by the District Collector/Police Department).","[Offline] The advertisement is published in the newspapers, calling for applications by the Tamil Nadu Eyal Isai Nataka Mandram. Step 1: The interested applicant should visit (during office hours) the office Mandram and request a hard copy of the prescribed format of the application form from the concerned staff. Step 2: In the application form, fill in all the mandatory fields, paste the passport-sized photograph (signed across, if required), and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the Tamil Nadu Eyal Isai Nataka Mandram. Step 4: Request a receipt or acknowledgement from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://www.tn.gov.in/rti/proactive/inftour/handbook_artculture.pdf,https://www.myscheme.gov.in/schemes/soefatndp
Q1092,Scheme of Extending Grants for the Publication of Rare Books on Arts epdi apply panradhu?,Tanglish,application_help,soegftporboa,Scheme of Extending Grants for the Publication of Rare Books on Arts,Art and Culture Department,"Skills & Employment, Social welfare & Empowerment",Tamil_Nadu_scheme,"Under the ""Scheme for Giving Awards to Traditional Artists"", a grant is sanctioned to the writer for the publication of books that are considered rare for the development of arts. 60% of the total cost of the printing charges of 1000 copies or ₹15,000/- whichever is less is sanctioned as a grant.",1. The applicant should be an Author/Writer. 1. The applicant should lack sufficient financial resources to cover the publishing expenses of the rare books. 1. The book should have been considered rare for the development of arts 1. The submitted book should not have been published before.,"60% of the total cost of the printing charges of 1000 copies or ₹15,000/- whichever is less is sanctioned as a grant. > **Number of Installments** The grant amount is disbursed in two instalments: - **First Installment:** 50% upon selection of the book by the Expert Committee. - **Second Installment:** 50% after the author submits 100 printed copies of the book along with an expenditure statement for verification. *This grant is not given for reprint. <br> <br> <br> <br>",3 Copies manuscript of the book to be published. Quotations for printing (from three printing presses).,"[Offline] The advertisement is published in the newspapers, calling for applications by the Tamil Nadu Eyal Isai Nataka Mandram. Step 1: The interested applicant should visit (during office hours) the office Mandram and request a hard copy of the prescribed format of the application form from the concerned staff. Step 2: In the application form, fill in all the mandatory fields, paste the passport-sized photograph (signed across, if required), and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the Tamil Nadu Eyal Isai Nataka Mandram. Step 4: Request a receipt or acknowledgement from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://www.tn.gov.in/rti/proactive/inftour/handbook_artculture.pdf,https://www.myscheme.gov.in/schemes/soegftporboa
Q1101,இந்த Scheme of Giving Awards to Eminent Artists - Kalai Ilamani Award பற்றி தகவல் வேண்டும்,Tamil,information_request,sogateakia,Scheme of Giving Awards to Eminent Artists - Kalai Ilamani Award,Art and Culture Department,Skills & Employment,Tamil_Nadu_scheme,"""Scheme of Giving Awards to Eminent Artists - Kalai Ilamani Award"" was launched by the Art and Culture Department, Government of Tamil Nadu aims to promote and preserve the culture of Tamil Nadu. The selected artists are awarded financial assistance ₹4,000/- and certificates of appreciation.",1. The applicant should be an artist. 1. The applicant&#39;s age should be 18 years and below.,"- Financial Assistance of ₹4,000/-. - Certificate of Appreciation. - A shawl worth ₹500/-. - 5 eminent artists are awarded every year.",3 Photographs. Bio-Data. Degree Certificate. Copy of Family Card or Voter ID Card. A copy of the School Replacement Certificate or a Bust Photograph should be attached (in case of absence of a School Replacement Certificate). Copy of Proof of Artistic Ability. Current Age Proof as per Family Card.,"[Offline] To Register on the Website:Step 1: Applicant visits the official website. Step 2: Click on 'Artist Registration' then 'Individual Fine Arts. Step 3: Fill in the mandatory fields such as Name and Mobile number. Step 4: Upon entering your mobile number, you will receive an OTP for verification. Verify your mobile number to proceed. Step 5: Establish a password and input the provided verification code (CAPTCHA). Step 6: Log in to your account upon successful verification. Artist Registration Procedure:Step 7: Return to 'Artist Registration' and choose 'Individual Fine Arts'. Step 8: Complete the 'Artist Individual Registration' form with the necessary details. Step 9: Upload the Artist's photo, relevant documents, and photos of artworks. Step 10: Optionally, provide the link to your YouTube channel if available. Step 11: Enter your bank details and complete the CAPTCHA verification. Step 12: Click on 'Submit'. Upon successful submission, you will receive a 'Reference Number'. Post-Registration:Step 1: Access 'Registered Artist' and select 'Individual Fine Arts.' Step 2: Download your issued I-card. Application Process:Step 1: The interested applicant should visit (during office hours) the district office (Page No. 12) of the Assistant Director, Regional Cultural Centre and request a hard copy of the prescribed format of the application form from the staff exclusively entrusted to issue and collect filled-in applications. OR The interested applicant should take print of the prescribed format of the application form. Step 2: In the application form, fill in all the mandatory fields, paste the passport-sized photograph (signed across, if required), and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the Assistant Director, Regional Cultural Centre. Step 4: Request a receipt or acknowledgment from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://artandculture.tn.gov.in/sites/default/files/forms_uploads/Award%20application_0.pdf,https://www.myscheme.gov.in/schemes/sogateakia
Q1114,Scheme of Giving Awards to Eminent Artists - Kalai Nanmani Award ku eligibility enna?,Tanglish,eligibility_query,sogateakna,Scheme of Giving Awards to Eminent Artists - Kalai Nanmani Award,Art and Culture Department,Skills & Employment,Tamil_Nadu_scheme,"""Scheme of Giving Awards to Eminent Artists - Kalai Nanmani Award"" by the Art and Culture Department, Government of Tamil Nadu aims to promote and preserve the culture of Tamil Nadu. The selected artists are awarded financial assistance ₹15,000/- and certificates of appreciation.",1. The applicant should be an artist. 1. The age of the applicant should be between 51 to 65 years.,"- Financial Assistance of ₹15,000/-. - Certificate of Appreciation. - A shawl worth ₹500/-. - 5 eminent artists are awarded every year.",3 Photographs. Bio-Data. Degree Certificate. Copy of Family Card or Voter ID Card. A copy of the School Replacement Certificate or a Bust Photograph should be attached (in case of absence of a School Replacement Certificate). Copy of Proof of Artistic Ability. Current Age Proof as per Family Card.,"[Offline] To Register on the Website:Step 1: Applicant visits the official website. Step 2: Click on 'Artist Registration' then 'Individual Fine Arts. Step 3: Fill in the mandatory fields such as Name and Mobile number. Step 4: Upon entering your mobile number, you will receive an OTP for verification. Verify your mobile number to proceed. Step 5: Establish a password and input the provided verification code (CAPTCHA). Step 6: Log in to your account upon successful verification. Artist Registration Procedure:Step 7: Return to 'Artist Registration' and choose 'Individual Fine Arts'. Step 8: Complete the 'Artist Individual Registration' form with the necessary details. Step 9: Upload the Artist's photo, relevant documents, and photos of artworks. Step 10: Optionally, provide the link to your YouTube channel if available. Step 11: Enter your bank details and complete the CAPTCHA verification. Step 12: Click on 'Submit'. Upon successful submission, you will receive a 'Reference Number'. Post-Registration:Step 1: Access 'Registered Artist' and select 'Individual Fine Arts.' Step 2: Download your issued I-card. Application Process:Step 1: The interested applicant should visit (during office hours) the district office (Page No. 12) of the Assistant Director, Regional Cultural Centre and request a hard copy of the prescribed format of the application form from the staff exclusively entrusted to issue and collect filled-in applications. OR The interested applicant should take print of the prescribed format of the application form. Step 2: In the application form, fill in all the mandatory fields, paste the passport-sized photograph (signed across, if required), and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the Assistant Director, Regional Cultural Centre. Step 4: Request a receipt or acknowledgment from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://artandculture.tn.gov.in/sites/default/files/forms_uploads/Award%20application_0.pdf,https://www.myscheme.gov.in/schemes/sogateakna
Q1118,What documents are needed for Scheme of Giving Awards to Eminent Artists - Kalai Sudarmani Award?,English,document_help,sogateaksa,Scheme of Giving Awards to Eminent Artists - Kalai Sudarmani Award,Art and Culture Department,Skills & Employment,Tamil_Nadu_scheme,"""Scheme of Giving Awards to Eminent Artists - Kalai Sudarmani Award"" by the Art and Culture Department, Government of Tamil Nadu aims to promote and preserve the culture of Tamil Nadu. The selected artists are awarded financial assistance ₹10,000/- and certificates of appreciation.",1. The applicant should be an artist. 1. The age of the applicant should be between 36 to 50 years.,"- Financial Assistance of ₹10,000/-. - Certificate of Appreciation. - A shawl worth ₹500/-. - 5 eminent artists are awarded every year.",3 Photographs. Bio-Data. Degree Certificate. Copy of Family Card or Voter ID Card. A copy of the School Replacement Certificate or a Bust Photograph should be attached (in case of absence of a School Replacement Certificate). Copy of Proof of Artistic Ability. Current Age Proof as per Family Card.,"[Offline] To Register on the Website:Step 1: Applicant visits the official website. Step 2: Click on 'Artist Registration' then 'Individual Fine Arts. Step 3: Fill in the mandatory fields such as Name and Mobile number. Step 4: Upon entering your mobile number, you will receive an OTP for verification. Verify your mobile number to proceed. Step 5: Establish a password and input the provided verification code (CAPTCHA). Step 6: Log in to your account upon successful verification. Artist Registration Procedure:Step 7: Return to 'Artist Registration' and choose 'Individual Fine Arts'. Step 8: Complete the 'Artist Individual Registration' form with the necessary details. Step 9: Upload the Artist's photo, relevant documents, and photos of artworks. Step 10: Optionally, provide the link to your YouTube channel if available. Step 11: Enter your bank details and complete the CAPTCHA verification. Step 12: Click on 'Submit'. Upon successful submission, you will receive a 'Reference Number'. Post-Registration:Step 1: Access 'Registered Artist' and select 'Individual Fine Arts.' Step 2: Download your issued I-card. Application Process:Step 1: The interested applicant should visit (during office hours) the district office (Page No. 12) of the Assistant Director, Regional Cultural Centre and request a hard copy of the prescribed format of the application form from the staff exclusively entrusted to issue and collect filled-in applications. OR The interested applicant should take print of the prescribed format of the application form. Step 2: In the application form, fill in all the mandatory fields, paste the passport-sized photograph (signed across, if required), and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the Assistant Director, Regional Cultural Centre. Step 4: Request a receipt or acknowledgement from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://artandculture.tn.gov.in/sites/default/files/forms_uploads/Award%20application_0.pdf,https://www.myscheme.gov.in/schemes/sogateaksa
Q1125,What benefits are available under Scheme of Giving Awards to Eminent Artists - Kalai Valarmani Award?,English,benefit_query,sogateakva,Scheme of Giving Awards to Eminent Artists - Kalai Valarmani Award,Art and Culture Department,Skills & Employment,Tamil_Nadu_scheme,"""Scheme of Giving Awards to Eminent Artists - Kalai Valarmani Award"" by the Art and Culture Department, Government of Tamil Nadu aims to promote and preserve the culture of Tamil Nadu. The selected artists are awarded financial assistance ₹6,000/- and certificates of appreciation.",1. The applicant should be an artist. 1. The age of the applicant should be between 19 to 35 years.,"- Financial Assistance of ₹6,000/-. - Certificate of Appreciation. - A shawl worth ₹500/-. - 5 eminent artists are awarded every year.",3 Photographs. Bio-Data. Degree Certificate. Copy of Family Card or Voter ID Card. A copy of the School Replacement Certificate or a Bust Photograph should be attached (in case of absence of a School Replacement Certificate). Copy of Proof of Artistic Ability. Current Age Proof as per Family Card.,"[Offline] To Register on the Website:Step 1: Applicant visits the official website. Step 2: Click on 'Artist Registration' then 'Individual Fine Arts. Step 3: Fill in the mandatory fields such as Name and Mobile number. Step 4: Upon entering your mobile number, you will receive an OTP for verification. Verify your mobile number to proceed. Step 5: Establish a password and input the provided verification code (CAPTCHA). Step 6: Log in to your account upon successful verification. Artist Registration Procedure:Step 7: Return to 'Artist Registration' and choose 'Individual Fine Arts'. Step 8: Complete the 'Artist Individual Registration' form with the necessary details. Step 9: Upload the Artist's photo, relevant documents, and photos of artworks. Step 10: Optionally, provide the link to your YouTube channel if available. Step 11: Enter your bank details and complete the CAPTCHA verification. Step 12: Click on 'Submit'. Upon successful submission, you will receive a 'Reference Number'. Post-Registration:Step 1: Access 'Registered Artist' and select 'Individual Fine Arts.' Step 2: Download your issued I-card. Application Process:Step 1: The interested applicant should visit (during office hours) the district office (Page No. 12) of the Assistant Director, Regional Cultural Centre and request a hard copy of the prescribed format of the application form from the staff exclusively entrusted to issue and collect filled-in applications. OR The interested applicant should take print of the prescribed format of the application form. Step 2: In the application form, fill in all the mandatory fields, paste the passport-sized photograph (signed across, if required), and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the Assistant Director, Regional Cultural Centre. Step 4: Request a receipt or acknowledgment from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://artandculture.tn.gov.in/sites/default/files/forms_uploads/Award%20application_0.pdf,https://www.myscheme.gov.in/schemes/sogateakva
Q1128,What documents are needed for Scheme of Grant-In-Aid for Conduct of Art Exhibitions: Group Shows?,English,document_help,sogiafcoae-gs,Scheme of Grant-In-Aid for Conduct of Art Exhibitions: Group Shows,Art and Culture Department,"Sports & Culture, Skills & Employment",Tamil_Nadu_scheme,"""Scheme of Grant-In-Aid for Conduct of Art Exhibitions: Group Shows"" was launched by the Art and Culture Dept, Govt of Tamil Nadu. The scheme encourages talented artists in the field of painting, and sculpture by granting a sum of ₹50,000/- to groups of five artists for conducting art exhibitions.",1. The applicant should be a group of artists. 1. The artists should be natives of Tamil Nadu by continuous residence for not less than 5 years. 1. The artists should have continuous involvement in their field of painting and sculpture. 1. The artists should possess an adequate number of artworks for the conduct of their show. 1. Participation in National or State level Art Exhibitions and Artists Camps will be considered as an additional qualification.,"Financial Assistance of ₹50,000/-.",Bio-Data of the Artists. Passport-sized Photographs of the Artists. Photographs of Artworks of the Artists. Copies of Press Cuttings (if any) published in Newspapers/Journals on their Artistic Talents.,"[Offline] Step 1: The interested applicant should visit (during office hours) the Oviya Nunkalai Kuzhu (Tamil Nadu Fine Arts Academy) and request the hard copy of the prescribed format of the application form from the concerned staff. Step 2: In the application form, fill in all the mandatory fields, and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents either directly or by post to the Member Secretary, Tamil Nadu Oviya Nunkalai Kuzhu, Directorate of Art and Culture, Dr. D.G.S. Dinakaran Road, (Greenways Road) Chennai - 600 028 Step 4: Request a receipt or acknowledgement from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://www.tn.gov.in/rti/proactive/inftour/handbook_artculture.pdf,https://www.myscheme.gov.in/schemes/sogiafcoae-gs
Q1138,What documents are needed for Scheme of Personal Assistance Allowance to Differently Abled Persons with High Support Need?,English,document_help,sopaatdapwhsn,Scheme of Personal Assistance Allowance to Differently Abled Persons with High Support Need,Welfare of Differently Abled Persons Department,Social welfare & Empowerment,Tamil_Nadu_scheme,"The ""Scheme of Personal Assistance Allowance to Differently Abled Persons with High Support Need"" was launched by the Department for the Welfare of Differently Abled Persons, Govt. of Tamil Nadu. The scheme aims to provide a personal assistance allowance of ₹1,000 to differently abled person.",1. The applicant should be a differently abled person. 1. The differently abled person wants high support needs.,"Financial Assistance of ₹1,000/- per month. > **NOTE:** The amount sent through ECS directly to the beneficiary’s bank account.",Recommendation Certificate (issued from the High Support Need Assessment Board). Any Other Documents If Required.,"[Offline] Step 1: The interested applicant should visit (during office hours) the District Differently Abled Welfare Officer and request a hard copy of the prescribed format of the application form from the staff exclusively entrusted to issue and collect filled-in applications. Step 2: In the application form, fill in all the mandatory fields, and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the District Differently Abled Welfare Officer. Step 4: Request a receipt or acknowledgment from the District Differently Abled Welfare Officer to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://cms.tn.gov.in/sites/default/files/documents/wda_e_cc_2022_23.pdf,https://www.myscheme.gov.in/schemes/sopaatdapwhsn
Q1145,What benefits are available under Scheme to Award Scholarship to Young Artists?,English,benefit_query,stastya,Scheme to Award Scholarship to Young Artists,Art and Culture Department,Skills & Employment,Tamil_Nadu_scheme,"The ""Scheme to Award Scholarship to Young Artists"" was launched by the Art and Culture Department, Government of Tamil Nadu. The scheme aims to encourage the postgraduate and graduate students of the Government College of Fine Arts, Chennai & Kumbakonam by awarding scholarships every year.","1. The applicant should be a student. 1. The applicant should be studying in the final year of B.F.A. or M.F.A. 1. The applicant should be studying at the Government College of Fine Arts, Chennai or the Government College of Fine Arts, Kumbakonam.","**Government College of Fine Arts, Chennai** - Scholarship of ₹3,000/- to 10 outstanding students studying in final year B.F.A. (Bachelor of Fine Arts). - Scholarship of ₹5,000/- to 4 outstanding students studying in final year M.F.A. (Master of Fine Arts). **Government College of Fine Arts, Kumbakonam** - Scholarship of ₹3,000/- to 10 outstanding students studying in final year B.F.A. (Bachelor of Fine Arts). - Scholarship of ₹5,000/- to 2 outstanding students studying in final year M.F.A. (Master of Fine Arts).",Photographs of artworks created by the applicants.,"[Offline] Step 1: The interested applicant requests the hard copy of the prescribed format of the application form (By the Kuzhu) from the Principal of the Government College of Fine Arts, Chennai and Kumbakonam. Step 2: In the application form, fill in all the mandatory fields, and attach copies of all the mandatory documents (self-attest, if required). Step 3: Submit the duly filled and signed application form along with the documents to the Member Secretary, Tamil Nadu Oviya Nunkalai Kuzhu, Directorate of Art and Culture, Dr. D.G.S. Dinakaran Road, (Greenways Road) Chennai - 600 028. Step 4: Request a receipt or acknowledgement from the concerned authority to whom the application has been submitted. Ensure that the receipt contains essential details such as the date and time of submission, and a unique identification number (if applicable).",,https://www.tn.gov.in/rti/proactive/inftour/handbook_artculture.pdf,https://www.myscheme.gov.in/schemes/stastya
